Term,Term Descr,Crse ID,Crse Offer Nbr,Session Code,Associated Class,Subject,Subject Descr,Catalog Nbr,Class Nbr,Class Section,Combined Section,Course Title Long,CRAS Crse Component,Section Enrl Cnt,Section Avg Wkly Mtg Hrs,Section Dist Hrs,Units Minimum,Units Maximum,DeptID (Class),Dept Descr (Class),Class Acad Group,Class Acad Group Descrshort,Class Mtg Nbr,CRAS Contact Percent,Instr Appor Dist Hrs,Instr Appor Wkly Mtg Hrs,Appor Student Credit Hours,Class Instr Appt DeptID,Appt Dept Descr,Appt Dept Grp,EG Rank IPEDS,EG Rank IPEDS Descr,Acad Rank Title Mod Descrshort,Tenure Status,Tenure Status Descr,Jobcode,Jobcode Descr
2390,Spring/Summer 2022,047830,1,1,1,NURS,Nursing,553,63929,003, ,Proced Skills Acute,LAB,23,10.0,1.50,3.00,3.00,440000,School Of Nursing,NUR,Nursing,1,29,0.44,2.9,10.12,440000,School of Nursing,SCHOOL_NURSING,5,Lecturer, ,NOT,Non Tenure Not On Track,202820,LEO Lecturer I
2390,Spring/Summer 2022,047831,1,1,1,NURS,Nursing,544,63925,001, ,Wellness for ACPNP,LAB,9,2.0,1.00,1.00,1.00,440000,School Of Nursing,NUR,Nursing,1,100,1.00,2.0,9.00,440000,School of Nursing,SCHOOL_NURSING,3,Assistant Professor,Clinical,NOT,Non Tenure Not On Track,202140,CLINICAL ASST PROF
2390,Spring/Summer 2022,048031,1,1,7,INTLSTD,International Studies,399,65046,007, ,Internship,IND,2,0.0,2.00,1.00,4.00,193700,LSA II: Prg Intl Comp Studies,LSA,L S A,1,100,2.00,0.0,4.00,193700,LSA II: Prg Intl Comp Studies,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202860,LEO Lecturer III
2390,Spring/Summer 2022,048046,1,1,1,NURS,Nursing,593,64351,100, ,FNP Practicum I,LAB,8,6.0,3.00,3.00,3.00,440000,School Of Nursing,NUR,Nursing,1,100,3.00,6.0,24.00,440000,School of Nursing,SCHOOL_NURSING,5,Lecturer, ,NOT,Non Tenure Not On Track,202820,LEO Lecturer I
2390,Spring/Summer 2022,048046,1,1,1,NURS,Nursing,593,64352,101, ,FNP Practicum I,LAB,7,6.0,3.00,3.00,3.00,440000,School Of Nursing,NUR,Nursing,1,100,3.00,6.0,21.00,440000,School of Nursing,SCHOOL_NURSING,5,Lecturer, ,NOT,Non Tenure Not On Track,202820,LEO Lecturer I
2390,Spring/Summer 2022,048046,1,1,1,NURS,Nursing,593,64542,200, ,FNP Practicum I,LAB,8,6.0,3.00,3.00,3.00,440000,School Of Nursing,NUR,Nursing,1,100,3.00,6.0,24.00,440000,School of Nursing,SCHOOL_NURSING,5,Lecturer, ,NOT,Non Tenure Not On Track,202840,LEO Lecturer II
2390,Spring/Summer 2022,048046,1,1,1,NURS,Nursing,593,64543,201, ,FNP Practicum I,LAB,7,6.0,3.00,3.00,3.00,440000,School Of Nursing,NUR,Nursing,1,100,3.00,6.0,21.00,440000,School of Nursing,SCHOOL_NURSING,5,Lecturer,Adjunct,NOT,Non Tenure Not On Track,202780,LEO Adjunct Lecturer
2390,Spring/Summer 2022,048046,1,1,1,NURS,Nursing,593,64544,202, ,FNP Practicum I,LAB,8,6.0,3.00,3.00,3.00,440000,School Of Nursing,NUR,Nursing,1,100,3.00,6.0,24.00,440000,School of Nursing,SCHOOL_NURSING,5,Lecturer, ,NOT,Non Tenure Not On Track,202800,LEO Intermittent Lecturer
2390,Spring/Summer 2022,048046,1,1,1,NURS,Nursing,593,64545,203, ,FNP Practicum I,LAB,7,6.0,3.00,3.00,3.00,440000,School Of Nursing,NUR,Nursing,1,100,3.00,6.0,21.00,440000,School of Nursing,SCHOOL_NURSING,1,Professor,Clinical,NOT,Non Tenure Not On Track,201140,CLINICAL PROFESSOR
2390,Spring/Summer 2022,048046,1,1,1,NURS,Nursing,593,64760,102, ,FNP Practicum I,LAB,8,6.0,3.00,3.00,3.00,440000,School Of Nursing,NUR,Nursing,1,100,3.00,6.0,24.00,440000,School of Nursing,SCHOOL_NURSING,5,Lecturer, ,NOT,Non Tenure Not On Track,202800,LEO Intermittent Lecturer
2390,Spring/Summer 2022,048287,1,1,1,BA,Business Administration,525,65065,301, ,ABIS,REC,5,1.0,1.00,1.00,1.00,380000,School of Business Admin,BA,Ross Sch,1,100,1.00,1.0,5.00,380000,Ross School of Business,SCHOOL_BUS_ADMIN,5,Lecturer,Adjunct,NOT,Non Tenure Not On Track,202780,LEO Adjunct Lecturer
2390,Spring/Summer 2022,048293,1,1,1,BA,Business Administration,325,64112,001, ,ABIS,REC,2,1.0,1.00,1.00,1.00,380000,School of Business Admin,BA,Ross Sch,1,100,1.00,1.0,2.00,380000,Ross School of Business,SCHOOL_BUS_ADMIN,5,Lecturer,Adjunct,NOT,Non Tenure Not On Track,202780,LEO Adjunct Lecturer
2390,Spring/Summer 2022,048293,1,1,1,BA,Business Administration,325,65064,301, ,ABIS,REC,10,1.0,1.00,1.00,1.00,380000,School of Business Admin,BA,Ross Sch,1,100,1.00,1.0,10.00,380000,Ross School of Business,SCHOOL_BUS_ADMIN,5,Lecturer,Adjunct,NOT,Non Tenure Not On Track,202780,LEO Adjunct Lecturer
2390,Spring/Summer 2022,048294,1,1,1,BA,Business Administration,225,64113,001, ,ABIS,REC,2,1.0,1.00,1.00,1.00,380000,School of Business Admin,BA,Ross Sch,1,100,1.00,1.0,2.00,380000,Ross School of Business,SCHOOL_BUS_ADMIN,5,Lecturer,Adjunct,NOT,Non Tenure Not On Track,202780,LEO Adjunct Lecturer
2390,Spring/Summer 2022,048294,1,1,1,BA,Business Administration,225,65063,301, ,ABIS,REC,14,1.0,1.00,1.00,1.00,380000,School of Business Admin,BA,Ross Sch,1,100,1.00,1.0,14.00,380000,Ross School of Business,SCHOOL_BUS_ADMIN,5,Lecturer,Adjunct,NOT,Non Tenure Not On Track,202780,LEO Adjunct Lecturer
2390,Spring/Summer 2022,048455,1,1,1,EDUC,Education,330,64653,001, ,ED Empwrmt Internshp,LAB,4,4.0,2.00,1.00,2.00,405000,School Of Education,EDU,Edu,1,100,2.00,4.0,8.00,408000,SOE-Educational Studies,SCHOOL_EDUCATION,2,Associate Professor,Clinical,NOT,Non Tenure Not On Track,201640,CLINICAL ASSOC PROF
2390,Spring/Summer 2022,048465,1,1,1,CEE,Civil & Environmental Engin,564,64607,101,C,Greenhouse Gas Contr,LEC,12,3.0,3.00,3.00,3.00,215000,Civil & Environmental Engr,ENG,Eng,1,100,3.00,3.0,36.00,215000,Civil & Environmental Engr,COLLEGE_ENGINEERING,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2390,Spring/Summer 2022,049105,1,1,1,SW,Social Work,540,64173,001,C,Trauma Basics,SEM,48,1.0,1.00,1.00,1.00,465000,School Of Social Work,SW,SW,1,100,1.00,1.0,48.00,465000,School of Social Work,SCHOOL_SOCIAL_WORK,5,Lecturer, ,NOT,Non Tenure Not On Track,202800,LEO Intermittent Lecturer
2390,Spring/Summer 2022,049229,1,1,1,EMBA,Executive MBA,610,64171,001,C,Data Analytics,REC,66,1.5,1.50,1.50,1.50,380000,School of Business Admin,BA,Ross Sch,1,100,1.50,1.5,99.00,380000,Ross School of Business,SCHOOL_BUS_ADMIN,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2390,Spring/Summer 2022,049321,1,1,1,SI,Information,998,65090,110, ,Curr Practical Prjct,SEM,1,1.0,1.00,1.00,1.00,415000,School of Information,INF,Info,1,100,1.00,1.0,1.00,415000,School of Information,SCHOOL_INFORMATION,3,Assistant Professor, ,NTK,Non Tenure On Track,202000,ASST PROFESSOR
2390,Spring/Summer 2022,049423,1,4W2,1,SIADS,SI Applied Data Science,502,64836,001, ,Math Methods,LEC,69,1.0,1.00,1.00,1.00,415000,School of Information,INF,Info,1,100,1.00,1.0,69.00,415000,School of Information,SCHOOL_INFORMATION,5,Lecturer, ,NOT,Non Tenure Not On Track,202860,LEO Lecturer III
2390,Spring/Summer 2022,049424,1,4W1,1,SIADS,SI Applied Data Science,505,64828,001, ,Data Manipulation,LEC,71,1.0,1.00,1.00,1.00,415000,School of Information,INF,Info,1,80,0.80,0.8,56.80,415000,School of Information,SCHOOL_INFORMATION,5,Lecturer, ,NOT,Non Tenure Not On Track,202800,LEO Intermittent Lecturer
2390,Spring/Summer 2022,049424,1,4W1,1,SIADS,SI Applied Data Science,505,64828,001, ,Data Manipulation,LEC,71,1.0,1.00,1.00,1.00,415000,School of Information,INF,Info,1,10,0.10,0.1,7.10,415000,School of Information,SCHOOL_INFORMATION,5,Lecturer, ,NOT,Non Tenure Not On Track,202800,LEO Intermittent Lecturer
2390,Spring/Summer 2022,049424,1,4W1,1,SIADS,SI Applied Data Science,505,64828,001, ,Data Manipulation,LEC,71,1.0,1.00,1.00,1.00,415000,School of Information,INF,Info,1,10,0.10,0.1,7.10,415000,School of Information,SCHOOL_INFORMATION,5,Lecturer, ,NOT,Non Tenure Not On Track,202800,LEO Intermittent Lecturer
2390,Spring/Summer 2022,049425,1,4W3,1,SIADS,SI Applied Data Science,516,64845,001, ,Big Data,LEC,113,1.0,1.00,1.00,1.00,415000,School of Information,INF,Info,1,10,0.10,0.1,11.30,415000,School of Information,SCHOOL_INFORMATION,5,Lecturer, ,NOT,Non Tenure Not On Track,202800,LEO Intermittent Lecturer
2390,Spring/Summer 2022,049425,1,4W3,1,SIADS,SI Applied Data Science,516,64845,001, ,Big Data,LEC,113,1.0,1.00,1.00,1.00,415000,School of Information,INF,Info,1,80,0.80,0.8,90.40,415000,School of Information,SCHOOL_INFORMATION,5,Lecturer, ,NOT,Non Tenure Not On Track,202800,LEO Intermittent Lecturer
2390,Spring/Summer 2022,049425,1,4W3,1,SIADS,SI Applied Data Science,516,64845,001, ,Big Data,LEC,113,1.0,1.00,1.00,1.00,415000,School of Information,INF,Info,1,10,0.10,0.1,11.30,415000,School of Information,SCHOOL_INFORMATION,5,Lecturer, ,NOT,Non Tenure Not On Track,202800,LEO Intermittent Lecturer
2390,Spring/Summer 2022,049426,1,4W3,1,SIADS,SI Applied Data Science,521,64846,001, ,Visual Expl of Data,LEC,62,1.0,1.00,1.00,1.00,415000,School of Information,INF,Info,1,20,0.20,0.2,12.40,415000,School of Information,SCHOOL_INFORMATION,5,Lecturer, ,NOT,Non Tenure Not On Track,202800,LEO Intermittent Lecturer
2390,Spring/Summer 2022,049426,1,4W3,1,SIADS,SI Applied Data Science,521,64846,001, ,Visual Expl of Data,LEC,62,1.0,1.00,1.00,1.00,415000,School of Information,INF,Info,1,60,0.60,0.6,37.20,415000,School of Information,SCHOOL_INFORMATION,5,Lecturer, ,NOT,Non Tenure Not On Track,202800,LEO Intermittent Lecturer
2390,Spring/Summer 2022,049426,1,4W3,1,SIADS,SI Applied Data Science,521,64846,001, ,Visual Expl of Data,LEC,62,1.0,1.00,1.00,1.00,415000,School of Information,INF,Info,1,20,0.20,0.2,12.40,415000,School of Information,SCHOOL_INFORMATION,5,Lecturer,Adjunct,NOT,Non Tenure Not On Track,202780,LEO Adjunct Lecturer
2390,Spring/Summer 2022,049427,1,4W2,1,SIADS,SI Applied Data Science,522,64838,001, ,Info Vis 1,LEC,64,1.0,1.00,1.00,1.00,415000,School of Information,INF,Info,1,60,0.60,0.6,38.40,415000,School of Information,SCHOOL_INFORMATION,5,Lecturer, ,NOT,Non Tenure Not On Track,202800,LEO Intermittent Lecturer
2390,Spring/Summer 2022,049427,1,4W2,1,SIADS,SI Applied Data Science,522,64838,001, ,Info Vis 1,LEC,64,1.0,1.00,1.00,1.00,415000,School of Information,INF,Info,1,10,0.10,0.1,6.40,415000,School of Information,SCHOOL_INFORMATION,5,Lecturer, ,NOT,Non Tenure Not On Track,202800,LEO Intermittent Lecturer
2390,Spring/Summer 2022,049427,1,4W2,1,SIADS,SI Applied Data Science,522,64838,001, ,Info Vis 1,LEC,64,1.0,1.00,1.00,1.00,415000,School of Information,INF,Info,1,20,0.20,0.2,12.80,415000,School of Information,SCHOOL_INFORMATION,5,Lecturer, ,NOT,Non Tenure Not On Track,202800,LEO Intermittent Lecturer
2390,Spring/Summer 2022,049427,1,4W2,1,SIADS,SI Applied Data Science,522,64838,001, ,Info Vis 1,LEC,64,1.0,1.00,1.00,1.00,415000,School of Information,INF,Info,1,10,0.10,0.1,6.40,415000,School of Information,SCHOOL_INFORMATION,5,Lecturer, ,NOT,Non Tenure Not On Track,202800,LEO Intermittent Lecturer
2390,Spring/Summer 2022,049428,1,4W4,1,SIADS,SI Applied Data Science,523,64853,001, ,Communicating Data,LEC,75,1.0,1.00,1.00,1.00,415000,School of Information,INF,Info,1,25,0.25,0.3,18.75,415000,School of Information,SCHOOL_INFORMATION,5,Lecturer, ,NOT,Non Tenure Not On Track,202800,LEO Intermittent Lecturer
2390,Spring/Summer 2022,049428,1,4W4,1,SIADS,SI Applied Data Science,523,64853,001, ,Communicating Data,LEC,75,1.0,1.00,1.00,1.00,415000,School of Information,INF,Info,1,24,0.24,0.2,18.00,415000,School of Information,SCHOOL_INFORMATION,5,Lecturer, ,NOT,Non Tenure Not On Track,202800,LEO Intermittent Lecturer
2390,Spring/Summer 2022,049428,1,4W4,1,SIADS,SI Applied Data Science,523,64853,001, ,Communicating Data,LEC,75,1.0,1.00,1.00,1.00,415000,School of Information,INF,Info,1,51,0.51,0.5,38.25,415000,School of Information,SCHOOL_INFORMATION,5,Lecturer, ,NOT,Non Tenure Not On Track,202800,LEO Intermittent Lecturer
2390,Spring/Summer 2022,049429,1,4W4,1,SIADS,SI Applied Data Science,532,64852,001, ,Data Mining I,LEC,61,1.0,1.00,1.00,1.00,415000,School of Information,INF,Info,1,100,1.00,1.0,61.00,415000,School of Information,SCHOOL_INFORMATION,3,Assistant Professor, ,NTK,Non Tenure On Track,202000,ASST PROFESSOR
2390,Spring/Summer 2022,049430,1,4W2,1,SIADS,SI Applied Data Science,543,64839,001, ,Unsupervisd Learning,LEC,105,1.0,1.00,1.00,1.00,415000,School of Information,INF,Info,1,40,0.40,0.4,42.00,415000,School of Information,SCHOOL_INFORMATION,5,Lecturer, ,NOT,Non Tenure Not On Track,202800,LEO Intermittent Lecturer
2390,Spring/Summer 2022,049430,1,4W2,1,SIADS,SI Applied Data Science,543,64839,001, ,Unsupervisd Learning,LEC,105,1.0,1.00,1.00,1.00,415000,School of Information,INF,Info,1,60,0.60,0.6,63.00,415000,School of Information,SCHOOL_INFORMATION,5,Lecturer, ,NOT,Non Tenure Not On Track,202860,LEO Lecturer III
2390,Spring/Summer 2022,049431,1,4W3,1,SIADS,SI Applied Data Science,631,64848,001, ,Exp Design Analysis,LEC,102,1.0,1.00,1.00,1.00,415000,School of Information,INF,Info,1,100,1.00,1.0,102.00,415000,School of Information,SCHOOL_INFORMATION,5,Lecturer, ,NOT,Non Tenure Not On Track,202860,LEO Lecturer III
2390,Spring/Summer 2022,049492,1,1,49,COMPLIT,Comparative Literature,680,65216,049, ,Capstone in CTS,IND,1,0.0,3.00,3.00,3.00,191400,Comparative Literature Program,LSA,L S A,1,100,3.00,0.0,3.00,175500,LSA English Language & Lit.,COLLEGE_OF_LSA,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2390,Spring/Summer 2022,049522,1,4W2,1,SIADS,SI Applied Data Science,515,64837,001, ,Efficient Data Proc,LEC,97,1.0,1.00,1.00,1.00,415000,School of Information,INF,Info,1,10,0.10,0.1,9.70,415000,School of Information,SCHOOL_INFORMATION,5,Lecturer, ,NOT,Non Tenure Not On Track,202800,LEO Intermittent Lecturer
2390,Spring/Summer 2022,049522,1,4W2,1,SIADS,SI Applied Data Science,515,64837,001, ,Efficient Data Proc,LEC,97,1.0,1.00,1.00,1.00,415000,School of Information,INF,Info,1,10,0.10,0.1,9.70,415000,School of Information,SCHOOL_INFORMATION,5,Lecturer, ,NOT,Non Tenure Not On Track,202800,LEO Intermittent Lecturer
2390,Spring/Summer 2022,049522,1,4W2,1,SIADS,SI Applied Data Science,515,64837,001, ,Efficient Data Proc,LEC,97,1.0,1.00,1.00,1.00,415000,School of Information,INF,Info,1,80,0.80,0.8,77.60,415000,School of Information,SCHOOL_INFORMATION,5,Lecturer, ,NOT,Non Tenure Not On Track,202880,LEO Lecturer IV
2390,Spring/Summer 2022,049612,1,1,1,BA,Business Administration,533,64589,801, ,OMBA MAP,REC,88,0.7,6.00,6.00,6.00,380255,ROSS SCH Online MBA Prog,BA,Ross Sch,1,100,6.00,0.7,528.00,380000,Ross School of Business,SCHOOL_BUS_ADMIN,5,Lecturer, ,NOT,Non Tenure Not On Track,202880,LEO Lecturer IV
2390,Spring/Summer 2022,049633,1,4W1,1,SIADS,SI Applied Data Science,511,64829,001, ,SQL I,LEC,139,1.0,1.00,1.00,1.00,415000,School of Information,INF,Info,1,49,0.49,0.5,68.11,415000,School of Information,SCHOOL_INFORMATION,5,Lecturer, ,NOT,Non Tenure Not On Track,202800,LEO Intermittent Lecturer
2390,Spring/Summer 2022,049633,1,4W1,1,SIADS,SI Applied Data Science,511,64829,001, ,SQL I,LEC,139,1.0,1.00,1.00,1.00,415000,School of Information,INF,Info,1,51,0.51,0.5,70.89,415000,School of Information,SCHOOL_INFORMATION,1,Professor,Clinical,NOT,Non Tenure Not On Track,201140,CLINICAL PROFESSOR
2390,Spring/Summer 2022,049638,1,4W3,1,SIADS,SI Applied Data Science,503,64847,001, ,Data Science Ethics,LEC,49,1.0,1.00,1.00,1.00,415000,School of Information,INF,Info,1,51,0.51,0.5,24.99,415000,School of Information,SCHOOL_INFORMATION,5,Lecturer, ,NOT,Non Tenure Not On Track,202800,LEO Intermittent Lecturer
2390,Spring/Summer 2022,049638,1,4W3,1,SIADS,SI Applied Data Science,503,64847,001, ,Data Science Ethics,LEC,49,1.0,1.00,1.00,1.00,415000,School of Information,INF,Info,1,49,0.49,0.5,24.01,415000,School of Information,SCHOOL_INFORMATION,5,Lecturer, ,NOT,Non Tenure Not On Track,202800,LEO Intermittent Lecturer
2390,Spring/Summer 2022,049641,1,4W2,1,SIADS,SI Applied Data Science,611,64841,001, ,Adv Db Arch & Tech,LEC,71,1.0,1.00,1.00,1.00,415000,School of Information,INF,Info,1,20,0.20,0.2,14.20,415000,School of Information,SCHOOL_INFORMATION,5,Lecturer, ,NOT,Non Tenure Not On Track,202800,LEO Intermittent Lecturer
2390,Spring/Summer 2022,049641,1,4W2,1,SIADS,SI Applied Data Science,611,64841,001, ,Adv Db Arch & Tech,LEC,71,1.0,1.00,1.00,1.00,415000,School of Information,INF,Info,1,20,0.20,0.2,14.20,415000,School of Information,SCHOOL_INFORMATION,5,Lecturer, ,NOT,Non Tenure Not On Track,202800,LEO Intermittent Lecturer
2390,Spring/Summer 2022,049641,1,4W2,1,SIADS,SI Applied Data Science,611,64841,001, ,Adv Db Arch & Tech,LEC,71,1.0,1.00,1.00,1.00,415000,School of Information,INF,Info,1,60,0.60,0.6,42.60,415000,School of Information,SCHOOL_INFORMATION,5,Lecturer, ,NOT,Non Tenure Not On Track,202860,LEO Lecturer III
2390,Spring/Summer 2022,049673,1,1,1,NURS,Nursing,594,64546,100, ,AGPCNP Practicum I,LAB,8,4.0,2.00,2.00,2.00,440000,School Of Nursing,NUR,Nursing,1,100,2.00,4.0,16.00,440000,School of Nursing,SCHOOL_NURSING,3,Assistant Professor,Clinical,NOT,Non Tenure Not On Track,202140,CLINICAL ASST PROF
2390,Spring/Summer 2022,049673,1,1,1,NURS,Nursing,594,64761,200, ,AGPCNP Practicum I,LAB,7,4.0,2.00,2.00,2.00,440000,School Of Nursing,NUR,Nursing,1,100,2.00,4.0,14.00,440000,School of Nursing,SCHOOL_NURSING,5,Lecturer, ,NOT,Non Tenure Not On Track,202840,LEO Lecturer II
2390,Spring/Summer 2022,049675,1,4W1,1,BIOSTAT,Biostatistics,591,64937,555, ,Intro to R,LEC,12,0.4,2.00,2.00,2.00,456000,Biostatistics Department,PH,Pub Health,1,100,2.00,0.4,24.00,456000,Biostatistics Department,SCHOOL_PUB_HEALTH,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2390,Spring/Summer 2022,049675,1,4W1,1,BIOSTAT,Biostatistics,591,65024,557, ,Intro to R,LEC,4,0.4,2.00,2.00,2.00,456000,Biostatistics Department,PH,Pub Health,1,100,2.00,0.4,8.00,456000,Biostatistics Department,SCHOOL_PUB_HEALTH,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2390,Spring/Summer 2022,049676,1,6W2,1,EPID,Epidemiology,591,64953,555, ,Social Epidemiology,LEC,23,0.6,3.00,3.00,3.00,458000,Epidemiology Department,PH,Pub Health,1,100,3.00,0.6,69.00,458000,Epidemiology Department,SCHOOL_PUB_HEALTH,5,Lecturer,Adjunct,NOT,Non Tenure Not On Track,202780,LEO Adjunct Lecturer
2390,Spring/Summer 2022,049676,1,6W2,1,EPID,Epidemiology,591,65025,557, ,Social Epidemiology,LEC,1,0.6,3.00,3.00,3.00,458000,Epidemiology Department,PH,Pub Health,1,100,3.00,0.6,3.00,458000,Epidemiology Department,SCHOOL_PUB_HEALTH,5,Lecturer,Adjunct,NOT,Non Tenure Not On Track,202780,LEO Adjunct Lecturer
2390,Spring/Summer 2022,049677,1,4W1,1,NUTR,Nutritional Sciences,590,64938,555, ,Dev Orig Health Dis,LEC,4,0.5,2.00,2.00,2.00,457000,Nutritional Sciences,PH,Pub Health,1,50,1.00,0.3,4.00,457500,Environmental Health Sciences,SCHOOL_PUB_HEALTH,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2390,Spring/Summer 2022,049677,1,4W1,1,NUTR,Nutritional Sciences,590,64938,555, ,Dev Orig Health Dis,LEC,4,0.5,2.00,2.00,2.00,457000,Nutritional Sciences,PH,Pub Health,1,50,1.00,0.3,4.00,457000,Nutritional Sciences,SCHOOL_PUB_HEALTH,3,Assistant Professor,Research,NA,Not Applicable,129530,RESEARCH ASST PROFESSOR
2390,Spring/Summer 2022,049678,1,6W2,1,NUTR,Nutritional Sciences,591,64944,555, ,Applications MCN,LEC,4,0.6,3.00,3.00,3.00,457000,Nutritional Sciences,PH,Pub Health,1,100,3.00,0.6,12.00,457000,Nutritional Sciences,SCHOOL_PUB_HEALTH,2,Associate Professor,Clinical,NOT,Non Tenure Not On Track,201640,CLINICAL ASSOC PROF
2390,Spring/Summer 2022,049678,1,6W2,1,NUTR,Nutritional Sciences,591,65023,557, ,Applications MCN,LEC,1,0.6,3.00,3.00,3.00,457000,Nutritional Sciences,PH,Pub Health,1,100,3.00,0.6,3.00,457000,Nutritional Sciences,SCHOOL_PUB_HEALTH,2,Associate Professor,Clinical,NOT,Non Tenure Not On Track,201640,CLINICAL ASSOC PROF
2390,Spring/Summer 2022,049747,1,1,1,SW,Social Work,600,64560,801, ,"Hlth, BehvHlth & Dis",LEC,22,2.0,3.00,3.00,3.00,465000,School Of Social Work,SW,SW,1,100,3.00,2.0,66.00,465000,School of Social Work,SCHOOL_SOCIAL_WORK,5,Lecturer, ,NOT,Non Tenure Not On Track,202820,LEO Lecturer I
2390,Spring/Summer 2022,049747,1,1,1,SW,Social Work,600,64774,802, ,"Hlth, BehvHlth & Dis",LEC,20,2.0,3.00,3.00,3.00,465000,School Of Social Work,SW,SW,1,100,3.00,2.0,60.00,465000,School of Social Work,SCHOOL_SOCIAL_WORK,5,Lecturer, ,NOT,Non Tenure Not On Track,202820,LEO Lecturer I
2390,Spring/Summer 2022,049748,1,1,1,SW,Social Work,601,64775,801, ,Assesmt Hlth MntHlth,LEC,24,2.0,3.00,3.00,3.00,465000,School Of Social Work,SW,SW,1,100,3.00,2.0,72.00,465000,School of Social Work,SCHOOL_SOCIAL_WORK,3,Assistant Professor, ,NTK,Non Tenure On Track,202000,ASST PROFESSOR
2390,Spring/Summer 2022,049748,1,1,1,SW,Social Work,601,64787,802, ,Assesmt Hlth MntHlth,LEC,22,2.0,3.00,3.00,3.00,465000,School Of Social Work,SW,SW,1,100,3.00,2.0,66.00,465000,School of Social Work,SCHOOL_SOCIAL_WORK,3,Assistant Professor, ,NTK,Non Tenure On Track,202000,ASST PROFESSOR
2390,Spring/Summer 2022,049749,1,1,1,SW,Social Work,602,64487,001, ,IP Interv w Adults,LEC,16,3.7,3.00,3.00,3.00,465000,School Of Social Work,SW,SW,1,100,3.00,3.7,48.00,465000,School of Social Work,SCHOOL_SOCIAL_WORK,5,Lecturer, ,NOT,Non Tenure Not On Track,202820,LEO Lecturer I
2390,Spring/Summer 2022,049749,1,1,1,SW,Social Work,602,64488,002, ,IP Interv w Adults,LEC,18,3.7,3.00,3.00,3.00,465000,School Of Social Work,SW,SW,1,100,3.00,3.7,54.00,465000,School of Social Work,SCHOOL_SOCIAL_WORK,5,Lecturer, ,NOT,Non Tenure Not On Track,202840,LEO Lecturer II
2390,Spring/Summer 2022,049749,1,1,1,SW,Social Work,602,64489,003, ,IP Interv w Adults,LEC,19,3.1,3.00,3.00,3.00,465000,School Of Social Work,SW,SW,1,100,3.00,3.1,57.00,465000,School of Social Work,SCHOOL_SOCIAL_WORK,5,Lecturer, ,NOT,Non Tenure Not On Track,202820,LEO Lecturer I
2390,Spring/Summer 2022,049749,1,1,1,SW,Social Work,602,64490,004, ,IP Interv w Adults,LEC,19,3.1,3.00,3.00,3.00,465000,School Of Social Work,SW,SW,1,100,3.00,3.1,57.00,465000,School of Social Work,SCHOOL_SOCIAL_WORK,5,Lecturer, ,NOT,Non Tenure Not On Track,202820,LEO Lecturer I
2390,Spring/Summer 2022,049749,1,1,1,SW,Social Work,602,64776,801, ,IP Interv w Adults,LEC,20,2.0,3.00,3.00,3.00,465000,School Of Social Work,SW,SW,1,100,3.00,2.0,60.00,465000,School of Social Work,SCHOOL_SOCIAL_WORK,5,Lecturer, ,NOT,Non Tenure Not On Track,202840,LEO Lecturer II
2390,Spring/Summer 2022,049750,1,1,1,SW,Social Work,603,64491,001, ,IP Interv w Chld&Yth,LEC,16,3.7,3.00,3.00,3.00,465000,School Of Social Work,SW,SW,1,100,3.00,3.7,48.00,465000,School of Social Work,SCHOOL_SOCIAL_WORK,3,Assistant Professor,Clinical,NOT,Non Tenure Not On Track,202140,CLINICAL ASST PROF
2390,Spring/Summer 2022,049750,1,1,1,SW,Social Work,603,64492,002, ,IP Interv w Chld&Yth,LEC,16,3.7,3.00,3.00,3.00,465000,School Of Social Work,SW,SW,1,100,3.00,3.7,48.00,465000,School of Social Work,SCHOOL_SOCIAL_WORK,5,Lecturer, ,NOT,Non Tenure Not On Track,202840,LEO Lecturer II
2390,Spring/Summer 2022,049750,1,1,1,SW,Social Work,603,64493,003, ,IP Interv w Chld&Yth,LEC,22,3.1,3.00,3.00,3.00,465000,School Of Social Work,SW,SW,1,100,3.00,3.1,66.00,465000,School of Social Work,SCHOOL_SOCIAL_WORK,3,Assistant Professor,Clinical,NOT,Non Tenure Not On Track,202140,CLINICAL ASST PROF
2390,Spring/Summer 2022,049750,1,1,1,SW,Social Work,603,64494,004, ,IP Interv w Chld&Yth,LEC,20,3.1,3.00,3.00,3.00,465000,School Of Social Work,SW,SW,1,100,3.00,3.1,60.00,465000,School of Social Work,SCHOOL_SOCIAL_WORK,5,Lecturer, ,NOT,Non Tenure Not On Track,202820,LEO Lecturer I
2390,Spring/Summer 2022,049750,1,1,1,SW,Social Work,603,64777,801, ,IP Interv w Chld&Yth,LEC,19,2.0,3.00,3.00,3.00,465000,School Of Social Work,SW,SW,1,100,3.00,2.0,57.00,465000,School of Social Work,SCHOOL_SOCIAL_WORK,3,Assistant Professor,Clinical,NOT,Non Tenure Not On Track,202140,CLINICAL ASST PROF
